MAH organisation name,Product Authorisation country
UNI-PHARMA KLEON TSETIS PHARMACEUTICAL LABORATORIES S.A.,Malta
BAXTER HOLDING B.V.,Iceland
UPSA S.A.S.,Belgium
UPSA S.A.S.,Belgium
UPSA S.A.S.,Belgium
UPSA S.A.S.,Belgium
UPSA S.A.S.,Belgium
UPSA S.A.S.,Belgium
UPSA S.A.S.,Belgium
UPSA S.A.S.,Belgium
UPSA S.A.S.,Belgium
OPELLA HEALTHCARE FRANCE S.A.S.,France
OPELLA HEALTHCARE FRANCE S.A.S.,France
OPELLA HEALTHCARE FRANCE S.A.S.,France
OPELLA HEALTHCARE FRANCE S.A.S.,France
OPELLA HEALTHCARE FRANCE S.A.S.,France
OPELLA HEALTHCARE FRANCE S.A.S.,France
GLAXOSMITHKLINE DUNGARVAN LIMITED,Slovenia
JOHNSON & JOHNSON CONSUMER,Belgium
JOHNSON & JOHNSON CONSUMER,Belgium
JOHNSON & JOHNSON CONSUMER,Belgium
JOHNSON & JOHNSON CONSUMER,Belgium
JOHNSON & JOHNSON CONSUMER,Belgium
JOHNSON & JOHNSON CONSUMER,Belgium
JOHNSON & JOHNSON CONSUMER,Belgium
JOHNSON & JOHNSON CONSUMER,Belgium
JOHNSON & JOHNSON CONSUMER,Belgium
ABIOGEN PHARMA S.P.A.,Italy
UPSA S.A.S.,Latvia
ABIOGEN PHARMA S.P.A.,Italy
AUROBINDO PHARMA B.V.,Netherlands
AUROBINDO PHARMA B.V.,Netherlands
EG,Belgium
EG,Belgium
EG,Belgium
EG,Belgium
EG,Belgium
EG,Belgium
EG,Belgium
EG,Belgium
EG,Belgium
EG,Belgium
EG,Belgium
EG,Belgium
EG,Belgium
EG,Belgium
EG,Belgium
JUTA PHARMA GMBH,Germany
GALPHARM HEALTHCARE LIMITED,United Kingdom (Northern Ireland)
HALEON POLAND SP. Z O.O.,Poland
HALEON NETHERLANDS B.V.,Netherlands
UNI-PHARMA KLEON TSETIS PHARMACEUTICAL LABORATORIES S.A.,Greece
HALEON UK TRADING LIMITED,United Kingdom (Northern Ireland)
HALEON UK TRADING LIMITED,United Kingdom (Northern Ireland)
JUTA PHARMA GMBH,Germany
ACCORD HEALTHCARE POLSKA SP. Z O.O.,Croatia
ROSEMONT PHARMACEUTICALS LIMITED,United Kingdom (Northern Ireland)
LABORATOIRES S.M.B.,Luxembourg
LABORATOIRES S.M.B.,Luxembourg
LABORATOIRES S.M.B.,Luxembourg
LABORATOIRES S.M.B.,Luxembourg
PRZEDSIEBIORSTWO FARMACEUTYCZNE LEK-AM SP. Z O.O.,Poland
OPELLA HEALTHCARE FRANCE S.A.S.,France
OPELLA HEALTHCARE FRANCE S.A.S.,France
OPELLA HEALTHCARE FRANCE S.A.S.,France
OPELLA HEALTHCARE FRANCE S.A.S.,France
OPELLA HEALTHCARE FRANCE S.A.S.,France
US PHARMACIA SP. Z O.O.,Latvia
HALEON UK TRADING LIMITED,United Kingdom (Northern Ireland)
GLENMARK PHARMACEUTICALS S.R.O.,Slovakia
GRINDEKS AS,Latvia
ADOH B.V.,Netherlands
UNI-PHARMA KLEON TSETIS PHARMACEUTICAL LABORATORIES S.A.,Greece
RICE STEELE MANUFACTURING LIMITED,Malta
MCNEIL PRODUCTS LIMITED,United Kingdom (Northern Ireland)
GLAXOSMITHKLINE (IRELAND) LIMITED,Cyprus
EG,Belgium
EG,Belgium
EG,Belgium
EG,Belgium
EG,Belgium
EG,Belgium
EG,Belgium
EG,Belgium
EG,Belgium
PRZEDSIEBIORSTWO PRODUKCJI FARMACEUTYCZNEJ HASCO LEK S.A.,Poland
ALMUS S.R.L.,Italy
SANAVITA PHARMACEUTICALS GMBH,Germany
HEALTHYPHARM B.V.,Netherlands
DOC GENERICI S.R.L.,Italy
DOC GENERICI S.R.L.,Italy
DOC GENERICI S.R.L.,Italy
STADA CONSUMER HEALTH DEUTSCHLAND GMBH,Germany
HALEON CZECH REPUBLIC S.R.O.,Slovakia
PHOENIX HEALTHCARE LIMITED,United Kingdom (Northern Ireland)
SANDOZ D.O.O.,Croatia
ZENTIVA K.S.,Denmark
MAE HOLDING B.V.,Netherlands
ARROW GENERIQUES,France
,United Kingdom (Northern Ireland)
VIATRIS SANTE,France
BENE-ARZNEIMITTEL GMBH,Germany
OPELLA HEALTHCARE FRANCE S.A.S.,France
OPELLA HEALTHCARE FRANCE S.A.S.,France
OPELLA HEALTHCARE FRANCE S.A.S.,France
VITABALANS OY,Poland
BAYER B.V.,Netherlands
BENE FARMACEUTICA LDA.,Portugal
HEALTHYPHARM B.V.,Netherlands
BENE FARMACEUTICA LDA.,Portugal
HALEON DENMARK APS,Finland
HALEON DENMARK APS,Finland
HALEON DENMARK APS,Finland
HALEON DENMARK APS,Finland
VITABALANS OY,Denmark
WRAFTON LABORATORIES LIMITED,United Kingdom (Northern Ireland)
MEDICAL VALLEY INVEST AB,Sweden
MEDLEY PHARMA LIMITED,United Kingdom (Northern Ireland)
MEDLEY PHARMA LIMITED,United Kingdom (Northern Ireland)
HALEON IRELAND LIMITED,Ireland
JOHNSON & JOHNSON CONSUMER,Belgium
JOHNSON & JOHNSON CONSUMER,Belgium
JOHNSON & JOHNSON CONSUMER,Belgium
JOHNSON & JOHNSON CONSUMER,Belgium
JOHNSON & JOHNSON CONSUMER,Belgium
JOHNSON & JOHNSON CONSUMER,Belgium
JOHNSON & JOHNSON CONSUMER,Belgium
JOHNSON & JOHNSON CONSUMER,Belgium
JOHNSON & JOHNSON CONSUMER,Belgium
FARMALIDER S.A.,Portugal
FARMALIDER S.A.,Portugal
FARMALIDER S.A.,Portugal
FARMALIDER S.A.,Portugal
FARMALIDER S.A.,Portugal
NEDERLANDSE SERVICE APOTHEEK BEHEER B.V.,Netherlands
VITABALANS OY,Slovakia
EUROMED PHARMA S.R.L.,Italy
RATIOPHARM GMBH,Germany
RATIOPHARM GMBH,Germany
ARROW GENERIQUES,France
VEMEDIA MANUFACTURING B.V.,Netherlands
AMDEEPCHA LIMITED,United Kingdom (Northern Ireland)
GLAXOSMITHKLINE DUNGARVAN LIMITED,Croatia
HALEON NETHERLANDS B.V.,Netherlands
US PHARMACIA SP. Z O.O.,Poland
CLONMEL HEALTHCARE LIMITED,Ireland
FARMAKOPEA S.P.A.,Italy
BENE FARMACEUTICA LDA.,Portugal
FARMINA SP. Z O.O.,Poland
ACCORD-UK LIMITED,United Kingdom (Northern Ireland)
ACCORD-UK LIMITED,United Kingdom (Northern Ireland)
BIOGARAN,France
FRESENIUS KABI DEUTSCHLAND GMBH,Ireland
FRESENIUS KABI DEUTSCHLAND GMBH,Ireland
FRESENIUS KABI DEUTSCHLAND GMBH,Ireland
FRESENIUS KABI DEUTSCHLAND GMBH,Ireland
FRESENIUS KABI DEUTSCHLAND GMBH,Ireland
FRESENIUS KABI DEUTSCHLAND GMBH,Ireland
FRESENIUS KABI DEUTSCHLAND GMBH,Ireland
FRESENIUS KABI DEUTSCHLAND GMBH,Ireland
FRESENIUS KABI DEUTSCHLAND GMBH,Ireland
HEALTHYPHARM B.V.,Netherlands
AMDEEPCHA LIMITED,United Kingdom (Northern Ireland)
KENT PHARMA UK LIMITED,United Kingdom (Northern Ireland)
EVOLUPHARM,France
EVOLUPHARM,France
SANDOZ FARMACEUTICA LDA.,Portugal
SANDOZ FARMACEUTICA LDA.,Portugal
SANDOZ FARMACEUTICA LDA.,Portugal
SANDOZ FARMACEUTICA LDA.,Portugal
SANDOZ FARMACEUTICA LDA.,Portugal
HALEON DENMARK APS,Finland
HALEON DENMARK APS,Finland
HALEON DENMARK APS,Finland
HALEON DENMARK APS,Finland
INDUSTRIA QUIMICA Y FARMACEUTICA VIR S.A.,Spain
ANGELINI PHARMA ITALIA AZIENDE CHIMICHE RIUNITE ANGELINI FRANCESC O A.C.R.A.F. S.P.A. ENUNCIABILE ANCHE ANGELINI PHARMA ITALIA S.P.A. ANGELINI PHARMA S.P.A. A.C.R.A.F. S.P.A. ACRAF S.P.A. ANGELINI S.P.A. AZIENDE CHIMICHE RIUNITE ANGELINI FRANCESCO A.C.R.A.F. S.P.A.,Italy
ANGELINI PHARMA ITALIA AZIENDE CHIMICHE RIUNITE ANGELINI FRANCESC O A.C.R.A.F. S.P.A. ENUNCIABILE ANCHE ANGELINI PHARMA ITALIA S.P.A. ANGELINI PHARMA S.P.A. A.C.R.A.F. S.P.A. ACRAF S.P.A. ANGELINI S.P.A. AZIENDE CHIMICHE RIUNITE ANGELINI FRANCESCO A.C.R.A.F. S.P.A.,Italy
ANGELINI PHARMA ITALIA AZIENDE CHIMICHE RIUNITE ANGELINI FRANCESC O A.C.R.A.F. S.P.A. ENUNCIABILE ANCHE ANGELINI PHARMA ITALIA S.P.A. ANGELINI PHARMA S.P.A. A.C.R.A.F. S.P.A. ACRAF S.P.A. ANGELINI S.P.A. AZIENDE CHIMICHE RIUNITE ANGELINI FRANCESCO A.C.R.A.F. S.P.A.,Italy
ANGELINI PHARMA ITALIA AZIENDE CHIMICHE RIUNITE ANGELINI FRANCESC O A.C.R.A.F. S.P.A. ENUNCIABILE ANCHE ANGELINI PHARMA ITALIA S.P.A. ANGELINI PHARMA S.P.A. A.C.R.A.F. S.P.A. ACRAF S.P.A. ANGELINI S.P.A. AZIENDE CHIMICHE RIUNITE ANGELINI FRANCESCO A.C.R.A.F. S.P.A.,Italy
ANGELINI PHARMA ITALIA AZIENDE CHIMICHE RIUNITE ANGELINI FRANCESC O A.C.R.A.F. S.P.A. ENUNCIABILE ANCHE ANGELINI PHARMA ITALIA S.P.A. ANGELINI PHARMA S.P.A. A.C.R.A.F. S.P.A. ACRAF S.P.A. ANGELINI S.P.A. AZIENDE CHIMICHE RIUNITE ANGELINI FRANCESCO A.C.R.A.F. S.P.A.,Italy
ANGELINI PHARMA ITALIA AZIENDE CHIMICHE RIUNITE ANGELINI FRANCESC O A.C.R.A.F. S.P.A. ENUNCIABILE ANCHE ANGELINI PHARMA ITALIA S.P.A. ANGELINI PHARMA S.P.A. A.C.R.A.F. S.P.A. ACRAF S.P.A. ANGELINI S.P.A. AZIENDE CHIMICHE RIUNITE ANGELINI FRANCESCO A.C.R.A.F. S.P.A.,Italy
MEDUMAN S.A.,Romania
TIS FARMACEUTIC S.R.L.,Romania
NEVIK LIMITED,United Kingdom (Northern Ireland)
SPECIAL CONCEPT DEVELOPMENT (UK) LIMITED,United Kingdom (Northern Ireland)
SPECIAL CONCEPT DEVELOPMENT (UK) LIMITED,United Kingdom (Northern Ireland)
FRESENIUS KABI DEUTSCHLAND GMBH,Luxembourg
MEDICAL VALLEY INVEST AB,Denmark
BLUEFISH PHARMACEUTICALS AB (PUBL),Sweden
ORION CORPORATION,Finland
ORION CORPORATION,Finland
ORION CORPORATION,Finland
ORION CORPORATION,Finland
LABORATORIO STADA S.L.,Spain
UNI-PHARMA KLEON TSETIS PHARMACEUTICAL LABORATORIES S.A.,Greece
ACCORD HEALTHCARE B.V.,Netherlands
TARBIS FARMA S.L.,Spain
SANDOZ D.O.O.,Croatia
B. BRAUN MELSUNGEN AG,Netherlands
TARBIS FARMA S.L.,Spain
OPELLA HEALTHCARE FRANCE S.A.S.,France
OPELLA HEALTHCARE FRANCE S.A.S.,France
OPELLA HEALTHCARE FRANCE S.A.S.,France
MEDICAL VALLEY INVEST AB,Denmark
BAXTER HOLDING B.V.,Ireland
BAXTER HOLDING B.V.,Ireland
UNI-PHARMA KLEON TSETIS PHARMACEUTICAL LABORATORIES S.A.,Malta
BAXTER HOLDING B.V.,Germany
PRZEDSIEBIORSTWO PRODUKCJI FARMACEUTYCZNEJ HASCO LEK S.A.,Poland
TECNIMEDE ESPANA INDUSTRIA FARMACEUTICA S.A.,Portugal
MEDLEY PHARMA LIMITED,United Kingdom (Northern Ireland)
HALEON BELGIUM,Luxembourg
HALEON BELGIUM,Luxembourg
HALEON BELGIUM,Luxembourg
HALEON BELGIUM,Luxembourg
EG,Belgium
EG,Belgium
EG,Belgium
EG,Belgium
EG,Belgium
EG,Belgium
EG,Belgium
EG,Belgium
EG,Belgium
FARMINA SP. Z O.O.,Poland
LABORATORIOS BASI INDUSTRIA FARMACEUTICA S.A.,Portugal
CRISTERS,France
CRISTERS,France
GENERIS FARMACEUTICA S.A.,Portugal
GENERIS FARMACEUTICA S.A.,Portugal
OPELLA HEALTHCARE FRANCE S.A.S.,France
UNI-PHARMA KLEON TSETIS PHARMACEUTICAL LABORATORIES S.A.,Greece
STADA ARZNEIMITTEL AG,Slovakia
EVOLUPHARM,France
EVOLUPHARM,France
EVOLUPHARM,France
EVOLUPHARM,France
EVOLUPHARM,France
EVOLUPHARM,France
HEALTHYPHARM B.V.,Netherlands
NEURAXPHARM SPAIN S.L.,Spain
BENE-ARZNEIMITTEL GMBH,Germany
HEALTHYPHARM B.V.,Netherlands
HALEON FRANCE,France
ANGELINI PHARMA ITALIA AZIENDE CHIMICHE RIUNITE ANGELINI FRANCESC O A.C.R.A.F. S.P.A. ENUNCIABILE ANCHE ANGELINI PHARMA ITALIA S.P.A. ANGELINI PHARMA S.P.A. A.C.R.A.F. S.P.A. ACRAF S.P.A. ANGELINI S.P.A. AZIENDE CHIMICHE RIUNITE ANGELINI FRANCESCO A.C.R.A.F. S.P.A.,Italy
ANGELINI PHARMA ITALIA AZIENDE CHIMICHE RIUNITE ANGELINI FRANCESC O A.C.R.A.F. S.P.A. ENUNCIABILE ANCHE ANGELINI PHARMA ITALIA S.P.A. ANGELINI PHARMA S.P.A. A.C.R.A.F. S.P.A. ACRAF S.P.A. ANGELINI S.P.A. AZIENDE CHIMICHE RIUNITE ANGELINI FRANCESCO A.C.R.A.F. S.P.A.,Italy
UPSA S.A.S.,France
MARCO VITI FARMACEUTICI S.P.A.,Italy
ZENTIVA FRANCE,France
ZENTIVA FRANCE,France
ARROW GENERIQUES,France
AUXILTO HEALTHCARE S.R.O.,Czechia
FARMOZ SOCIEDADE TECNICO MEDICINAL S.A.,Portugal
FARMOZ SOCIEDADE TECNICO MEDICINAL S.A.,Portugal
ACCORD HEALTHCARE S.L.U.,Spain
GENERIS FARMACEUTICA S.A.,Portugal
GENERIS FARMACEUTICA S.A.,Portugal
GENERIS FARMACEUTICA S.A.,Portugal
GENERIS FARMACEUTICA S.A.,Portugal
GENERIS FARMACEUTICA S.A.,Portugal
GENERIS FARMACEUTICA S.A.,Portugal
GENERIS FARMACEUTICA S.A.,Portugal
GENERIS FARMACEUTICA S.A.,Portugal
HALEON DENMARK APS,Denmark
HALEON DENMARK APS,Sweden
HALEON DENMARK APS,Iceland
ACTAVIS GROUP PTC EHF.,Hungary
ACTAVIS GROUP PTC EHF.,Hungary
ACTAVIS GROUP PTC EHF.,Hungary
ACTAVIS GROUP PTC EHF.,Hungary
INDUSTRIA FARMACEUTICA NOVA ARGENTIA S.R.L.,Italy
GALPHARM HEALTHCARE LIMITED,United Kingdom (Northern Ireland)
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,France
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,France
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,France
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,France
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,France
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,France
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,France
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,France
ANGELINI PHARMA ITALIA AZIENDE CHIMICHE RIUNITE ANGELINI FRANCESC O A.C.R.A.F. S.P.A. ENUNCIABILE ANCHE ANGELINI PHARMA ITALIA S.P.A. ANGELINI PHARMA S.P.A. A.C.R.A.F. S.P.A. ACRAF S.P.A. ANGELINI S.P.A. AZIENDE CHIMICHE RIUNITE ANGELINI FRANCESCO A.C.R.A.F. S.P.A.,Italy
ANGELINI PHARMA ITALIA AZIENDE CHIMICHE RIUNITE ANGELINI FRANCESC O A.C.R.A.F. S.P.A. ENUNCIABILE ANCHE ANGELINI PHARMA ITALIA S.P.A. ANGELINI PHARMA S.P.A. A.C.R.A.F. S.P.A. ACRAF S.P.A. ANGELINI S.P.A. AZIENDE CHIMICHE RIUNITE ANGELINI FRANCESCO A.C.R.A.F. S.P.A.,Italy
B. BRAUN MELSUNGEN AG,Bulgaria
NUTRA ESSENTIAL OTC S.L.,Poland
ARROW GENERIQUES,France
ARROW GENERIQUES,France
ALIUD PHARMA GMBH,Germany
PHOENIX LABS UNLIMITED COMPANY,Ireland
PHOENIX LABS UNLIMITED COMPANY,Ireland
VITABALANS OY,Estonia
BAXTER HOLDING B.V.,Spain
LABORATORIOS ALTER S.A.,Spain
UNI-PHARMA KLEON TSETIS PHARMACEUTICAL LABORATORIES S.A.,Greece
GLAXOSMITHKLINE (IRELAND) LIMITED,Malta
ZENTIVA PHARMA UK LIMITED,United Kingdom (Northern Ireland)
ZENTIVA PHARMA UK LIMITED,United Kingdom (Northern Ireland)
ZENTIVA PHARMA UK LIMITED,United Kingdom (Northern Ireland)
ZENTIVA PHARMA UK LIMITED,United Kingdom (Northern Ireland)
ZENTIVA PHARMA UK LIMITED,United Kingdom (Northern Ireland)
ZENTIVA PHARMA UK LIMITED,United Kingdom (Northern Ireland)
US PHARMACIA SP. Z O.O.,Poland
LABORATORIOS NORMON S.A.,Spain
GENERIS FARMACEUTICA S.A.,Portugal
GENERIS FARMACEUTICA S.A.,Portugal
GENERIS FARMACEUTICA S.A.,Portugal
GENERIS FARMACEUTICA S.A.,Portugal
GENERIS FARMACEUTICA S.A.,Portugal
GENERIS FARMACEUTICA S.A.,Portugal
GENERIS FARMACEUTICA S.A.,Portugal
PHARMEX ADVANCED LABORATORIES S.L.,Spain
ABIOGEN PHARMA S.P.A.,Italy
PHOENIX HEALTHCARE LIMITED,Malta
FARMALIDER S.A.,Romania
FARMALIDER S.A.,Romania
FARMALIDER S.A.,Romania
FARMALIDER S.A.,Romania
FARMALIDER S.A.,Romania
FARMALIDER S.A.,Romania
FARMALIDER S.A.,Romania
FARMALIDER S.A.,Romania
FARMALIDER S.A.,Romania
FARMALIDER S.A.,Romania
ANGELINI PHARMA ITALIA AZIENDE CHIMICHE RIUNITE ANGELINI FRANCESC O A.C.R.A.F. S.P.A. ENUNCIABILE ANCHE ANGELINI PHARMA ITALIA S.P.A. ANGELINI PHARMA S.P.A. A.C.R.A.F. S.P.A. ACRAF S.P.A. ANGELINI S.P.A. AZIENDE CHIMICHE RIUNITE ANGELINI FRANCESCO A.C.R.A.F. S.P.A.,Italy
ANGELINI PHARMA ITALIA AZIENDE CHIMICHE RIUNITE ANGELINI FRANCESC O A.C.R.A.F. S.P.A. ENUNCIABILE ANCHE ANGELINI PHARMA ITALIA S.P.A. ANGELINI PHARMA S.P.A. A.C.R.A.F. S.P.A. ACRAF S.P.A. ANGELINI S.P.A. AZIENDE CHIMICHE RIUNITE ANGELINI FRANCESCO A.C.R.A.F. S.P.A.,Italy
ANGELINI PHARMA ITALIA AZIENDE CHIMICHE RIUNITE ANGELINI FRANCESC O A.C.R.A.F. S.P.A. ENUNCIABILE ANCHE ANGELINI PHARMA ITALIA S.P.A. ANGELINI PHARMA S.P.A. A.C.R.A.F. S.P.A. ACRAF S.P.A. ANGELINI S.P.A. AZIENDE CHIMICHE RIUNITE ANGELINI FRANCESCO A.C.R.A.F. S.P.A.,Italy
SAMEKO FARMA B.V.,Netherlands
SAMEKO FARMA B.V.,Netherlands
ALTERNOVA A/S,Sweden
ALTERNOVA A/S,Sweden
VITABALANS OY,Slovakia
VITABALANS OY,Estonia
GLAXOSMITHKLINE DUNGARVAN LIMITED,Slovenia
GLAXOSMITHKLINE DUNGARVAN LIMITED,Slovenia
LABORATORIOS AZEVEDOS INDUSTRIA FARMACEUTICA S.A.,Portugal
FERRER INTERNACIONAL S.A.,Spain
AUROBINDO PHARMA B.V.,Belgium
AUROBINDO PHARMA B.V.,Belgium
AUROBINDO PHARMA B.V.,Belgium
AUROBINDO PHARMA B.V.,Belgium
AUROBINDO PHARMA B.V.,Belgium
AUROBINDO PHARMA B.V.,Belgium
AUROBINDO PHARMA B.V.,Belgium
AUROBINDO PHARMA B.V.,Belgium
AUROBINDO PHARMA B.V.,Belgium
AUROBINDO PHARMA B.V.,Belgium
AUROBINDO PHARMA B.V.,Belgium
AUROBINDO PHARMA B.V.,Belgium
AUROBINDO PHARMA B.V.,Belgium
AUROBINDO PHARMA B.V.,Belgium
AUROBINDO PHARMA B.V.,Belgium
AUROBINDO PHARMA B.V.,Belgium
AUROBINDO PHARMA B.V.,Belgium
AUROBINDO PHARMA B.V.,Belgium
ONKOGEN KFT.,Hungary
EG S.P.A.,Italy
EG S.P.A.,Italy
MEDOCHEMIE LIMITED,Malta
VEMEDIA MANUFACTURING B.V.,Netherlands
STADAPHARM GMBH,Germany
MCNEIL HEALTHCARE (IRELAND) LIMITED,Slovenia
B. BRAUN MELSUNGEN AG,Portugal
B. BRAUN MELSUNGEN AG,Portugal
SANDOZ D.O.O.,Croatia
FARMACOM S.A.,Romania
TOWA PHARMACEUTICAL S.A.,Spain
EVOLAN PHARMA AB,Sweden
GLAXOSMITHKLINE DUNGARVAN LIMITED,Bulgaria
SINTOFARM S.A.,Romania
UNI-PHARMA KLEON TSETIS PHARMACEUTICAL LABORATORIES S.A.,Greece
HALEON IRELAND LIMITED,Ireland
VEMEDIA MANUFACTURING B.V.,Netherlands
RATIOPHARM COMERCIO E INDUSTRIA DE PRODUTOS FARMACEUTICOS LDA.,Portugal
JOHNSON & JOHNSON CONSUMER,Luxembourg
TEVA B.V.,Austria
BELUPO D.D.,Croatia
PXG PHARMA GMBH,Romania
HEUMANN PHARMA GMBH & CO. GENERICA KG,Germany
ANGELINI PHARMA ITALIA AZIENDE CHIMICHE RIUNITE ANGELINI FRANCESC O A.C.R.A.F. S.P.A. ENUNCIABILE ANCHE ANGELINI PHARMA ITALIA S.P.A. ANGELINI PHARMA S.P.A. A.C.R.A.F. S.P.A. ACRAF S.P.A. ANGELINI S.P.A. AZIENDE CHIMICHE RIUNITE ANGELINI FRANCESCO A.C.R.A.F. S.P.A.,Italy
ANGELINI PHARMA ITALIA AZIENDE CHIMICHE RIUNITE ANGELINI FRANCESC O A.C.R.A.F. S.P.A. ENUNCIABILE ANCHE ANGELINI PHARMA ITALIA S.P.A. ANGELINI PHARMA S.P.A. A.C.R.A.F. S.P.A. ACRAF S.P.A. ANGELINI S.P.A. AZIENDE CHIMICHE RIUNITE ANGELINI FRANCESCO A.C.R.A.F. S.P.A.,Italy
ANGELINI PHARMA ITALIA AZIENDE CHIMICHE RIUNITE ANGELINI FRANCESC O A.C.R.A.F. S.P.A. ENUNCIABILE ANCHE ANGELINI PHARMA ITALIA S.P.A. ANGELINI PHARMA S.P.A. A.C.R.A.F. S.P.A. ACRAF S.P.A. ANGELINI S.P.A. AZIENDE CHIMICHE RIUNITE ANGELINI FRANCESCO A.C.R.A.F. S.P.A.,Italy
ANGELINI PHARMA ITALIA AZIENDE CHIMICHE RIUNITE ANGELINI FRANCESC O A.C.R.A.F. S.P.A. ENUNCIABILE ANCHE ANGELINI PHARMA ITALIA S.P.A. ANGELINI PHARMA S.P.A. A.C.R.A.F. S.P.A. ACRAF S.P.A. ANGELINI S.P.A. AZIENDE CHIMICHE RIUNITE ANGELINI FRANCESCO A.C.R.A.F. S.P.A.,Italy
ANGELINI PHARMA ITALIA AZIENDE CHIMICHE RIUNITE ANGELINI FRANCESC O A.C.R.A.F. S.P.A. ENUNCIABILE ANCHE ANGELINI PHARMA ITALIA S.P.A. ANGELINI PHARMA S.P.A. A.C.R.A.F. S.P.A. ACRAF S.P.A. ANGELINI S.P.A. AZIENDE CHIMICHE RIUNITE ANGELINI FRANCESCO A.C.R.A.F. S.P.A.,Italy
ANGELINI PHARMA ITALIA AZIENDE CHIMICHE RIUNITE ANGELINI FRANCESC O A.C.R.A.F. S.P.A. ENUNCIABILE ANCHE ANGELINI PHARMA ITALIA S.P.A. ANGELINI PHARMA S.P.A. A.C.R.A.F. S.P.A. ACRAF S.P.A. ANGELINI S.P.A. AZIENDE CHIMICHE RIUNITE ANGELINI FRANCESCO A.C.R.A.F. S.P.A.,Italy
CENTRAFARM B.V.,Netherlands
ANGELINI PHARMA ITALIA AZIENDE CHIMICHE RIUNITE ANGELINI FRANCESC O A.C.R.A.F. S.P.A. ENUNCIABILE ANCHE ANGELINI PHARMA ITALIA S.P.A. ANGELINI PHARMA S.P.A. A.C.R.A.F. S.P.A. ACRAF S.P.A. ANGELINI S.P.A. AZIENDE CHIMICHE RIUNITE ANGELINI FRANCESCO A.C.R.A.F. S.P.A.,Italy
ANGELINI PHARMA ITALIA AZIENDE CHIMICHE RIUNITE ANGELINI FRANCESC O A.C.R.A.F. S.P.A. ENUNCIABILE ANCHE ANGELINI PHARMA ITALIA S.P.A. ANGELINI PHARMA S.P.A. A.C.R.A.F. S.P.A. ACRAF S.P.A. ANGELINI S.P.A. AZIENDE CHIMICHE RIUNITE ANGELINI FRANCESCO A.C.R.A.F. S.P.A.,Italy
TEVA SANTE,France
OPELLA HEALTHCARE SPAIN S.L.,Spain
HALEON DENMARK APS,Finland
HALEON DENMARK APS,Finland
HALEON DENMARK APS,Finland
HALEON DENMARK APS,Finland
HALEON DENMARK APS,Sweden
HALEON UK TRADING LIMITED,United Kingdom (Northern Ireland)
BIOGARAN,France
BIOGARAN,France
MILPHARM LIMITED,United Kingdom (Northern Ireland)
2CARE4 GENERICS APS,Denmark
HALEON HELLAS SINGLE MEMBER S.A.,Cyprus
ETHYPHARM,France
AGMED S.R.O.,Slovakia
UPSA S.A.S.,Belgium
UPSA S.A.S.,Belgium
UPSA S.A.S.,Belgium
UPSA S.A.S.,Belgium
UPSA S.A.S.,Belgium
UPSA S.A.S.,Belgium
UPSA S.A.S.,Belgium
UPSA S.A.S.,Belgium
UPSA S.A.S.,Belgium
RATIOPHARM GMBH,Luxembourg
TEVA B.V.,Netherlands
VEMEDIA MANUFACTURING B.V.,Netherlands
INDUSTRIA QUIMICA Y FARMACEUTICA VIR S.A.,Spain
CRESCENT PHARMA LIMITED,United Kingdom (Northern Ireland)
CRESCENT PHARMA LIMITED,United Kingdom (Northern Ireland)
LABORATOIRES S.M.B.,Luxembourg
MARCO VITI FARMACEUTICI S.P.A.,Italy
KERN PHARMA S.L.,Spain
KERN PHARMA S.L.,Spain
LABORATORIOS BASI INDUSTRIA FARMACEUTICA S.A.,Austria
TEVA B.V.,Norway
LABORATORIOS BASI INDUSTRIA FARMACEUTICA S.A.,Slovenia
FRESENIUS KABI AUSTRIA GMBH,Austria
MEDOCHEMIE LIMITED,Cyprus
AFLOFARM FARMACJA POLSKA SP. Z O.O.,Poland
CRESCENT PHARMA LIMITED,United Kingdom (Northern Ireland)
ACCORD HEALTHCARE IRELAND LIMITED,Ireland
UPSA S.A.S.,Belgium
UPSA S.A.S.,Belgium
UPSA S.A.S.,Belgium
UPSA S.A.S.,Belgium
UPSA S.A.S.,Belgium
UPSA S.A.S.,Belgium
UPSA S.A.S.,Belgium
UPSA S.A.S.,Belgium
UPSA S.A.S.,Belgium
LABORATORIOS SERRA PAMIES S.A.,Spain
RATIOPHARM GMBH,Luxembourg
RATIOPHARM GMBH,Lithuania
UPSA S.A.S.,Belgium
UPSA S.A.S.,Belgium
UPSA S.A.S.,Belgium
UPSA S.A.S.,Belgium
UPSA S.A.S.,Belgium
UPSA S.A.S.,Belgium
UPSA S.A.S.,Belgium
UPSA S.A.S.,Belgium
UPSA S.A.S.,Belgium
UNI-PHARMA KLEON TSETIS PHARMACEUTICAL LABORATORIES S.A.,Greece
NEOGEN,Denmark
NEOGEN,Denmark
NEOGEN,Denmark
NEOGEN,Denmark
NEOGEN,Denmark
